SSID,SubCarrier_index,amplitude,phase,RSSI,BSSID
Home 2.4GHz,58,32.14,0.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,59,35.13,0.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,60,38.01,0.03,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,61,39,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,62,39.01,-0.03,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,63,38.05,-0.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,64,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,65,34.23,0.12,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,66,32.76,0.22,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,67,34.48,0.29,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,68,31.95,0.35,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,69,32.7,0.41,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,70,32.65,0.48,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,71,31.91,0.56,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,72,31.62,0.61,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,73,31.89,0.72,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,74,31.83,0.81,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,75,31.24,0.88,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,76,31.4,0.92,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,77,31.38,1.04,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,78,33.11,1.13,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,79,31.32,1.28,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,80,31.58,1.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,81,29.15,1.47,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,82,30.02,1.6,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,83,29.27,1.71,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,84,28.16,1.86,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,85,26.93,1.95,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,86,25.55,2.1,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,87,23.6,2.21,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,88,23.35,2.39,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,89,23.6,2.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,90,22.83,2.64,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,91,20.25,2.79,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,92,20.22,2.99,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,93,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,94,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,95,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,96,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,97,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,98,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,99,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,100,25.81,-2.19,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,101,26.42,-2.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,102,26.57,-1.92,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,103,27.89,-1.82,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,104,26.31,-1.72,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,105,29.07,-1.64,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,106,27,-1.57,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,107,29.15,-1.47,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,108,29.61,-1.37,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,109,30.08,-1.3,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,110,31.02,-1.21,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,111,30.87,-1.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,112,31.38,-1.04,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,113,31.62,-0.97,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,114,32.02,-0.9,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,115,32.53,-0.79,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,116,32.56,-0.74,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,117,31.4,-0.65,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,118,32.45,-0.59,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,119,30.53,-0.55,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,120,32.25,-0.52,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,121,32.2,-0.45,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,122,31.38,-0.39,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,123,32.57,-0.31,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,124,32.02,-0.25,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,125,32.56,-0.19,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,126,33.24,-0.12,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,127,33.06,-0.06,-45,5c:64:8e:d0:09:a5
UNKNOWN,0,133.9,2.77,-9,58:00:e3:7a:a5:eb
UNKNOWN,1,8,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,2,36.77,-1.18,-9,58:00:e3:7a:a5:eb
UNKNOWN,3,38.63,-1.2,-9,58:00:e3:7a:a5:eb
UNKNOWN,4,36.69,-1.27,-9,58:00:e3:7a:a5:eb
UNKNOWN,5,36.06,-1.23,-9,58:00:e3:7a:a5:eb
UNKNOWN,6,36.69,-1.27,-9,58:00:e3:7a:a5:eb
UNKNOWN,7,36.4,-1.29,-9,58:00:e3:7a:a5:eb
UNKNOWN,8,34.79,-1.25,-9,58:00:e3:7a:a5:eb
UNKNOWN,9,34.93,-1.34,-9,58:00:e3:7a:a5:eb
UNKNOWN,10,33.73,-1.36,-9,58:00:e3:7a:a5:eb
UNKNOWN,11,36.5,-1.41,-9,58:00:e3:7a:a5:eb
UNKNOWN,12,33.73,-1.36,-9,58:00:e3:7a:a5:eb
UNKNOWN,13,34.71,-1.37,-9,58:00:e3:7a:a5:eb
UNKNOWN,14,35.51,-1.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,15,34.53,-1.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,16,35.51,-1.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,17,34.71,-1.37,-9,58:00:e3:7a:a5:eb
UNKNOWN,18,35.69,-1.37,-9,58:00:e3:7a:a5:eb
UNKNOWN,19,33.96,-1.33,-9,58:00:e3:7a:a5:eb
UNKNOWN,20,32.98,-1.33,-9,58:00:e3:7a:a5:eb
UNKNOWN,21,32.98,-1.33,-9,58:00:e3:7a:a5:eb
UNKNOWN,22,31.62,-1.25,-9,58:00:e3:7a:a5:eb
UNKNOWN,23,31.62,-1.25,-9,58:00:e3:7a:a5:eb
UNKNOWN,24,31.02,-1.21,-9,58:00:e3:7a:a5:eb
UNKNOWN,25,31.02,-1.21,-9,58:00:e3:7a:a5:eb
UNKNOWN,26,29.97,-1.12,-9,58:00:e3:7a:a5:eb
UNKNOWN,27,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,28,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,29,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,30,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,31,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,32,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,33,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,34,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,35,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,36,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,37,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,38,28.23,-1.17,-9,58:00:e3:7a:a5:eb
UNKNOWN,39,29.97,-1.12,-9,58:00:e3:7a:a5:eb
UNKNOWN,40,29.53,-1.08,-9,58:00:e3:7a:a5:eb
UNKNOWN,41,30.89,-1.06,-9,58:00:e3:7a:a5:eb
UNKNOWN,42,30.53,-1.02,-9,58:00:e3:7a:a5:eb
UNKNOWN,43,32.45,-0.98,-9,58:00:e3:7a:a5:eb
UNKNOWN,44,31.62,-0.97,-9,58:00:e3:7a:a5:eb
UNKNOWN,45,32.2,-0.94,-9,58:00:e3:7a:a5:eb
UNKNOWN,46,32.8,-0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,47,32.8,-0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,48,35,-0.93,-9,58:00:e3:7a:a5:eb
UNKNOWN,49,35.61,-0.9,-9,58:00:e3:7a:a5:eb
UNKNOWN,50,33.42,-0.89,-9,58:00:e3:7a:a5:eb
UNKNOWN,51,34.21,-0.91,-9,58:00:e3:7a:a5:eb
UNKNOWN,52,33.42,-0.89,-9,58:00:e3:7a:a5:eb
UNKNOWN,53,35.23,-0.97,-9,58:00:e3:7a:a5:eb
UNKNOWN,54,32.8,-0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,55,32.8,-0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,56,34.41,-0.95,-9,58:00:e3:7a:a5:eb
UNKNOWN,57,34.67,-0.99,-9,58:00:e3:7a:a5:eb
UNKNOWN,58,34.13,-1.02,-9,58:00:e3:7a:a5:eb
UNKNOWN,59,36.36,-1.02,-9,58:00:e3:7a:a5:eb
UNKNOWN,60,34.48,-1.06,-9,58:00:e3:7a:a5:eb
UNKNOWN,61,36.72,-1.06,-9,58:00:e3:7a:a5:eb
UNKNOWN,62,38.47,-1.08,-9,58:00:e3:7a:a5:eb
UNKNOWN,63,39.36,-1.1,-9,58:00:e3:7a:a5:eb
UNKNOWN,0,133.9,2.77,-9,58:00:e3:7a:a5:eb
UNKNOWN,1,8,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,2,36.62,0.61,-9,58:00:e3:7a:a5:eb
UNKNOWN,3,36.62,0.61,-9,58:00:e3:7a:a5:eb
UNKNOWN,4,36.36,0.55,-9,58:00:e3:7a:a5:eb
UNKNOWN,5,34.13,0.56,-9,58:00:e3:7a:a5:eb
UNKNOWN,6,35.36,0.5,-9,58:00:e3:7a:a5:eb
UNKNOWN,7,34.89,0.48,-9,58:00:e3:7a:a5:eb
UNKNOWN,8,33.54,0.46,-9,58:00:e3:7a:a5:eb
UNKNOWN,9,33.54,0.46,-9,58:00:e3:7a:a5:eb
UNKNOWN,10,33.11,0.44,-9,58:00:e3:7a:a5:eb
UNKNOWN,11,34.54,0.39,-9,58:00:e3:7a:a5:eb
UNKNOWN,12,32.7,0.41,-9,58:00:e3:7a:a5:eb
UNKNOWN,13,34.54,0.39,-9,58:00:e3:7a:a5:eb
UNKNOWN,14,34.18,0.36,-9,58:00:e3:7a:a5:eb
UNKNOWN,15,33.62,0.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,16,33.62,0.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,17,33.62,0.4,-9,58:00:e3:7a:a5:eb
UNKNOWN,18,34.01,0.42,-9,58:00:e3:7a:a5:eb
UNKNOWN,19,32.2,0.45,-9,58:00:e3:7a:a5:eb
UNKNOWN,20,30.87,0.43,-9,58:00:e3:7a:a5:eb
UNKNOWN,21,32.2,0.45,-9,58:00:e3:7a:a5:eb
UNKNOWN,22,30.89,0.51,-9,58:00:e3:7a:a5:eb
UNKNOWN,23,30.41,0.48,-9,58:00:e3:7a:a5:eb
UNKNOWN,24,30.53,0.55,-9,58:00:e3:7a:a5:eb
UNKNOWN,25,29.68,0.57,-9,58:00:e3:7a:a5:eb
UNKNOWN,26,28.6,0.64,-9,58:00:e3:7a:a5:eb
UNKNOWN,27,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,28,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,29,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,30,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,31,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,32,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,33,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,34,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,35,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,36,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,37,0,0,-9,58:00:e3:7a:a5:eb
UNKNOWN,38,27.02,0.68,-9,58:00:e3:7a:a5:eb
UNKNOWN,39,27.66,0.71,-9,58:00:e3:7a:a5:eb
UNKNOWN,40,29,0.76,-9,58:00:e3:7a:a5:eb
UNKNOWN,41,29.7,0.79,-9,58:00:e3:7a:a5:eb
UNKNOWN,42,30.41,0.81,-9,58:00:e3:7a:a5:eb
UNKNOWN,43,30.48,0.86,-9,58:00:e3:7a:a5:eb
UNKNOWN,44,30.48,0.86,-9,58:00:e3:7a:a5:eb
UNKNOWN,45,30.48,0.86,-9,58:00:e3:7a:a5:eb
UNKNOWN,46,32.02,0.9,-9,58:00:e3:7a:a5:eb
UNKNOWN,47,32.8,0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,48,33.42,0.89,-9,58:00:e3:7a:a5:eb
UNKNOWN,49,34.21,0.91,-9,58:00:e3:7a:a5:eb
UNKNOWN,50,32.8,0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,51,32.8,0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,52,32.8,0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,53,34.06,0.87,-9,58:00:e3:7a:a5:eb
UNKNOWN,54,31.4,0.92,-9,58:00:e3:7a:a5:eb
UNKNOWN,55,32.02,0.9,-9,58:00:e3:7a:a5:eb
UNKNOWN,56,33.3,0.85,-9,58:00:e3:7a:a5:eb
UNKNOWN,57,33.24,0.81,-9,58:00:e3:7a:a5:eb
UNKNOWN,58,33.24,0.76,-9,58:00:e3:7a:a5:eb
UNKNOWN,59,34.66,0.76,-9,58:00:e3:7a:a5:eb
UNKNOWN,60,33.97,0.74,-9,58:00:e3:7a:a5:eb
UNKNOWN,61,35.38,0.75,-9,58:00:e3:7a:a5:eb
UNKNOWN,62,37.64,0.69,-9,58:00:e3:7a:a5:eb
UNKNOWN,63,36.88,0.71,-9,58:00:e3:7a:a5:eb
Home 2.4GHz,0,128.89,0.84,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,1,5,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,2,24.41,-2.53,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,3,18.6,-2.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,4,11.4,-2.48,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,5,4.47,-2.03,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,6,4.12,-0.24,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,7,11.05,0.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,8,17.12,0.12,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,9,23.19,0.13,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,10,28.28,0.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,11,32.25,0.12,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,12,35.23,0.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,13,36.22,0.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,14,36.22,0.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,15,35.23,0.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,16,32.25,0.12,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,17,28.28,0.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,18,22.36,0.18,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,19,16.49,0.24,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,20,10.44,0.29,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,21,5,0.64,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,22,2.24,2.68,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,23,8,3.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,24,12.04,-3.06,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,25,15.13,-3.01,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,26,18.25,-2.98,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,27,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,28,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,29,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,30,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,31,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,32,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,33,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,34,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,35,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,36,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,37,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,38,7.62,1.17,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,39,13.6,1.27,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,40,19.42,1.36,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,41,24.33,1.41,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,42,29.43,1.4,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,43,32.56,1.39,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,44,35.51,1.4,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,45,36.67,1.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,46,36.67,1.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,47,35.51,1.4,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,48,31.58,1.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,49,27.46,1.39,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,50,21.38,1.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,51,14.14,1.43,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,52,8,1.57,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,53,3.16,2.82,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,54,7.81,-2.45,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,55,14.87,-2.31,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,56,21.26,-2.29,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,57,28.32,-2.31,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,58,32.53,-2.36,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,59,36.77,-2.36,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,60,39.62,-2.39,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,61,40.36,-2.41,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,62,40.46,-2.44,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,63,38.42,-2.47,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,64,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,65,35.36,-2.36,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,66,33.42,-2.25,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,67,34.41,-2.19,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,68,33.29,-2.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,69,32.65,-2.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,70,32.31,-1.95,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,71,32.57,-1.88,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,72,33.24,-1.84,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,73,33.54,-1.75,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,74,33.24,-1.69,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,75,33.02,-1.6,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,76,32.02,-1.54,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,77,32.14,-1.48,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,78,32.76,-1.36,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,79,31.95,-1.22,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,80,31.78,-1.15,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,81,30.89,-1.06,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,82,30,-0.93,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,83,29.7,-0.79,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,84,28.43,-0.69,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,85,26.93,-0.55,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,86,25.08,-0.41,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,87,24.04,-0.3,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,88,23.35,-0.17,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,89,22.02,-0.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,90,21.1,0.09,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,91,19.92,0.31,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,92,18.36,0.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,93,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,94,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,95,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,96,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,97,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,98,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,99,0,0,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,100,25.02,1.61,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,101,25.5,1.77,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,102,25.63,1.93,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,103,26.83,2.03,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,104,26.08,2.14,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,105,26.4,2.22,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,106,27.66,2.28,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,107,29,2.38,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,108,28.6,2.51,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,109,29.68,2.57,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,110,31.3,2.68,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,111,30.87,2.71,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,112,30.68,2.81,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,113,32.02,2.89,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,114,32.56,2.96,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,115,32.25,3.02,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,116,33.02,3.11,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,117,32.06,-3.08,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,118,32.14,-3.05,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,119,32.25,-3.02,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,120,32.56,-2.96,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,121,32.28,-2.86,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,122,32.89,-2.8,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,123,33.62,-2.74,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,124,33.11,-2.7,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,125,32.65,-2.66,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,126,34.13,-2.59,-45,5c:64:8e:d0:09:a5
Home 2.4GHz,127,34.21,-2.48,-45,5c:64:8e:d0:09:a5
